cropFileName,cropPath,subset,className,sourceImageFileName,sourceImageStem,xmlFileName,xmlStem,xmlFilenameField,xmlFilenameFieldStem,objectIndexInSourceImage,sourceImageObjectCount,sourceImageDistinctClassCount,hasXmlFilenameMismatch,duplicateGroupSize,isExactDuplicateImage,isCrossSplitDuplicateImage,originalXmin,originalYmin,originalXmax,originalYmax,cropXmin,cropYmin,cropXmax,cropYmax,cropWidth,cropHeight,cropArea,bboxWidth,bboxHeight,bboxArea
train__44__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__44__obj001__hide_craze.png,train,hide_craze,44.jpg,44,44.xml,44,44.jpg,44,1,1,1,0,1,0,0,286,591,631,783,286,591,631,783,345,192,66240,345,192,66240
train__446__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__446__obj001__hide_craze.png,train,hide_craze,446.jpg,446,446.xml,446,446.jpg,446,1,1,1,0,1,0,0,367,760,511,786,367,760,511,786,144,26,3744,144,26,3744
train__449__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__449__obj001__hide_craze.png,train,hide_craze,449.jpg,449,449.xml,449,449.jpg,449,1,1,1,0,1,0,0,333,710,370,977,333,710,370,977,37,267,9879,37,267,9879
train__450__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__450__obj001__hide_craze.png,train,hide_craze,450.jpg,450,450.xml,450,450.jpg,450,1,1,1,0,1,0,0,322,192,564,486,322,192,564,486,242,294,71148,242,294,71148
train__452__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__452__obj001__hide_craze.png,train,hide_craze,452.jpg,452,452.xml,452,452.jpg,452,1,1,1,0,1,0,0,250,349,431,811,250,349,431,811,181,462,83622,181,462,83622
train__456__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__456__obj001__hide_craze.png,train,hide_craze,456.jpg,456,456.xml,456,456.jpg,456,1,2,1,0,1,0,0,389,70,428,591,389,70,428,591,39,521,20319,39,521,20319
train__456__obj002__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__456__obj002__hide_craze.png,train,hide_craze,456.jpg,456,456.xml,456,456.jpg,456,2,2,1,0,1,0,0,392,714,419,1017,392,714,419,1017,27,303,8181,27,303,8181
train__463__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__463__obj001__hide_craze.png,train,hide_craze,463.jpg,463,463.xml,463,463.jpg,463,1,1,1,0,1,0,0,209,158,352,263,209,158,352,263,143,105,15015,143,105,15015
train__468__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__468__obj001__hide_craze.png,train,hide_craze,468.jpg,468,468.xml,468,468.jpg,468,1,2,1,0,1,0,0,470,819,495,1020,470,819,495,1020,25,201,5025,25,201,5025
train__468__obj002__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__468__obj002__hide_craze.png,train,hide_craze,468.jpg,468,468.xml,468,468.jpg,468,2,2,1,0,1,0,0,473,339,498,738,473,339,498,738,25,399,9975,25,399,9975
train__472__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__472__obj001__hide_craze.png,train,hide_craze,472.jpg,472,472.xml,472,472.jpg,472,1,4,1,0,1,0,0,3,675,117,849,3,675,117,849,114,174,19836,114,174,19836
train__472__obj002__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__472__obj002__hide_craze.png,train,hide_craze,472.jpg,472,472.xml,472,472.jpg,472,2,4,1,0,1,0,0,270,552,491,817,270,552,491,817,221,265,58565,221,265,58565
train__472__obj003__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__472__obj003__hide_craze.png,train,hide_craze,472.jpg,472,472.xml,472,472.jpg,472,3,4,1,0,1,0,0,305,564,1022,652,305,564,1022,652,717,88,63096,717,88,63096
train__472__obj004__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__472__obj004__hide_craze.png,train,hide_craze,472.jpg,472,472.xml,472,472.jpg,472,4,4,1,0,1,0,0,959,264,995,591,959,264,995,591,36,327,11772,36,327,11772
train__477__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__477__obj001__hide_craze.png,train,hide_craze,477.jpg,477,477.xml,477,477.jpg,477,1,1,1,0,1,0,0,169,110,431,158,169,110,431,158,262,48,12576,262,48,12576
train__483__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__483__obj001__hide_craze.png,train,hide_craze,483.jpg,483,483.xml,483,483.jpg,483,1,1,1,0,1,0,0,191,672,809,974,191,672,809,974,618,302,186636,618,302,186636
train__496__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__496__obj001__hide_craze.png,train,hide_craze,496.jpg,496,496.xml,496,496.jpg,496,1,2,1,0,1,0,0,661,427,705,975,661,427,705,975,44,548,24112,44,548,24112
train__496__obj002__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__496__obj002__hide_craze.png,train,hide_craze,496.jpg,496,496.xml,496,496.jpg,496,2,2,1,0,1,0,0,678,60,700,341,678,60,700,341,22,281,6182,22,281,6182
train__508__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__508__obj001__hide_craze.png,train,hide_craze,508.jpg,508,508.xml,508,508.jpg,508,1,1,1,0,1,0,0,478,55,573,1024,478,55,573,1024,95,969,92055,95,969,92055
train__517__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__517__obj001__hide_craze.png,train,hide_craze,517.jpg,517,517.xml,517,517.jpg,517,1,1,1,0,1,0,0,81,674,1024,739,81,674,1024,739,943,65,61295,943,65,61295
train__528__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__528__obj001__hide_craze.png,train,hide_craze,528.jpg,528,528.xml,528,528.jpg,528,1,1,1,0,1,0,0,484,439,878,488,484,439,878,488,394,49,19306,394,49,19306
train__533__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__533__obj001__hide_craze.png,train,hide_craze,533.jpg,533,533.xml,533,533.jpg,533,1,1,1,0,1,0,0,62,97,814,419,62,97,814,419,752,322,242144,752,322,242144
train__534__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__534__obj001__hide_craze.png,train,hide_craze,534.jpg,534,534.xml,534,534.jpg,534,1,1,1,0,1,0,0,459,86,658,974,459,86,658,974,199,888,176712,199,888,176712
train__542__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__542__obj001__hide_craze.png,train,hide_craze,542.jpg,542,542.xml,542,542.jpg,542,1,1,1,0,1,0,0,422,711,786,936,422,711,786,936,364,225,81900,364,225,81900
train__557__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__557__obj001__hide_craze.png,train,hide_craze,557.jpg,557,557.xml,557,557.jpg,557,1,1,1,0,1,0,0,291,99,706,175,291,99,706,175,415,76,31540,415,76,31540
train__56__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__56__obj001__hide_craze.png,train,hide_craze,56.jpg,56,56.xml,56,56.jpg,56,1,4,1,0,1,0,0,362,719,603,835,362,719,603,835,241,116,27956,241,116,27956
train__56__obj002__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__56__obj002__hide_craze.png,train,hide_craze,56.jpg,56,56.xml,56,56.jpg,56,2,4,1,0,1,0,0,405,875,652,924,405,875,652,924,247,49,12103,247,49,12103
train__56__obj003__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__56__obj003__hide_craze.png,train,hide_craze,56.jpg,56,56.xml,56,56.jpg,56,3,4,1,0,1,0,0,425,606,612,672,425,606,612,672,187,66,12342,187,66,12342
train__56__obj004__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__56__obj004__hide_craze.png,train,hide_craze,56.jpg,56,56.xml,56,56.jpg,56,4,4,1,0,1,0,0,427,495,598,547,427,495,598,547,171,52,8892,171,52,8892
train__564__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__564__obj001__hide_craze.png,train,hide_craze,564.jpg,564,564.xml,564,564.jpg,564,1,1,1,0,1,0,0,383,455,569,681,383,455,569,681,186,226,42036,186,226,42036
train__571__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__571__obj001__hide_craze.png,train,hide_craze,571.jpg,571,571.xml,571,571.jpg,571,1,1,1,0,1,0,0,622,133,709,627,622,133,709,627,87,494,42978,87,494,42978
train__578__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__578__obj001__hide_craze.png,train,hide_craze,578.jpg,578,578.xml,578,578.jpg,578,1,1,1,0,1,0,0,187,238,742,739,187,238,742,739,555,501,278055,555,501,278055
train__58__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__58__obj001__hide_craze.png,train,hide_craze,58.jpg,58,58.xml,58,58.jpg,58,1,1,1,0,1,0,0,1,420,728,522,1,420,728,522,727,102,74154,727,102,74154
train__587__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__587__obj001__hide_craze.png,train,hide_craze,587.jpg,587,587.xml,587,587.jpg,587,1,2,2,0,1,0,0,1,116,287,339,1,116,287,339,286,223,63778,286,223,63778
train__589__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__589__obj001__hide_craze.png,train,hide_craze,589.jpg,589,589.xml,589,589.jpg,589,1,1,1,0,1,0,0,586,699,814,794,586,699,814,794,228,95,21660,228,95,21660
train__595__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__595__obj001__hide_craze.png,train,hide_craze,595.jpg,595,595.xml,595,595.jpg,595,1,2,2,0,1,0,0,333,338,886,511,333,338,886,511,553,173,95669,553,173,95669
train__607__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__607__obj001__hide_craze.png,train,hide_craze,607.jpg,607,607.xml,607,607.jpg,607,1,1,1,0,1,0,0,392,80,744,311,392,80,744,311,352,231,81312,352,231,81312
train__612__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__612__obj001__hide_craze.png,train,hide_craze,612.jpg,612,612.xml,612,612.jpg,612,1,1,1,0,1,0,0,56,180,809,817,56,180,809,817,753,637,479661,753,637,479661
train__614__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__614__obj001__hide_craze.png,train,hide_craze,614.jpg,614,614.xml,614,614.jpg,614,1,1,1,0,1,0,0,437,360,533,444,437,360,533,444,96,84,8064,96,84,8064
train__615__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__615__obj001__hide_craze.png,train,hide_craze,615.jpg,615,615.xml,615,615.jpg,615,1,2,1,0,1,0,0,359,241,492,911,359,241,492,911,133,670,89110,133,670,89110
train__615__obj002__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__615__obj002__hide_craze.png,train,hide_craze,615.jpg,615,615.xml,615,615.jpg,615,2,2,1,0,1,0,0,545,49,673,870,545,49,673,870,128,821,105088,128,821,105088
train__616__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__616__obj001__hide_craze.png,train,hide_craze,616.jpg,616,616.xml,616,616.jpg,616,1,1,1,0,1,0,0,3,349,934,681,3,349,934,681,931,332,309092,931,332,309092
train__617__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__617__obj001__hide_craze.png,train,hide_craze,617.jpg,617,617.xml,617,617.jpg,617,1,1,1,0,1,0,0,1,214,931,638,1,214,931,638,930,424,394320,930,424,394320
train__618__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__618__obj001__hide_craze.png,train,hide_craze,618.jpg,618,618.xml,618,618.jpg,618,1,1,1,0,1,0,0,387,260,839,861,387,260,839,861,452,601,271652,452,601,271652
train__619__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__619__obj001__hide_craze.png,train,hide_craze,619.jpg,619,619.xml,619,619.jpg,619,1,1,1,0,1,0,0,155,406,983,719,155,406,983,719,828,313,259164,828,313,259164
train__622__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__622__obj001__hide_craze.png,train,hide_craze,622.jpg,622,622.xml,622,622.jpg,622,1,1,1,0,1,0,0,198,299,750,744,198,299,750,744,552,445,245640,552,445,245640
train__624__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__624__obj001__hide_craze.png,train,hide_craze,624.jpg,624,624.xml,624,624.jpg,624,1,1,1,0,1,0,0,92,153,944,769,92,153,944,769,852,616,524832,852,616,524832
train__625__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__625__obj001__hide_craze.png,train,hide_craze,625.jpg,625,625.xml,625,625.jpg,625,1,1,1,0,1,0,0,169,345,773,877,169,345,773,877,604,532,321328,604,532,321328
train__626__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__626__obj001__hide_craze.png,train,hide_craze,626.jpg,626,626.xml,626,626.jpg,626,1,1,1,0,1,0,0,98,417,827,650,98,417,827,650,729,233,169857,729,233,169857
train__628__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__628__obj001__hide_craze.png,train,hide_craze,628.jpg,628,628.xml,628,628.jpg,628,1,2,1,0,1,0,0,155,280,317,314,155,280,317,314,162,34,5508,162,34,5508
train__628__obj002__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__628__obj002__hide_craze.png,train,hide_craze,628.jpg,628,628.xml,628,628.jpg,628,2,2,1,0,1,0,0,173,805,619,874,173,805,619,874,446,69,30774,446,69,30774
train__638__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__638__obj001__hide_craze.png,train,hide_craze,638.jpg,638,638.xml,638,638.jpg,638,1,1,1,0,1,0,0,297,453,561,658,297,453,561,658,264,205,54120,264,205,54120
train__639__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__639__obj001__hide_craze.png,train,hide_craze,639.jpg,639,639.xml,639,639.jpg,639,1,2,2,0,1,0,0,348,363,889,411,348,363,889,411,541,48,25968,541,48,25968
train__641__obj002__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__641__obj002__hide_craze.png,train,hide_craze,641.jpg,641,641.xml,641,641.jpg,641,2,3,2,0,1,0,0,214,467,500,794,214,467,500,794,286,327,93522,286,327,93522
train__641__obj003__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__641__obj003__hide_craze.png,train,hide_craze,641.jpg,641,641.xml,641,641.jpg,641,3,3,2,0,1,0,0,322,10,934,285,322,10,934,285,612,275,168300,612,275,168300
train__644__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__644__obj001__hide_craze.png,train,hide_craze,644.jpg,644,644.xml,644,644.jpg,644,1,1,1,0,1,0,0,547,588,581,856,547,588,581,856,34,268,9112,34,268,9112
train__648__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__648__obj001__hide_craze.png,train,hide_craze,648.jpg,648,648.xml,648,648.jpg,648,1,2,1,0,1,0,0,197,405,600,683,197,405,600,683,403,278,112034,403,278,112034
train__648__obj002__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__648__obj002__hide_craze.png,train,hide_craze,648.jpg,648,648.xml,648,648.jpg,648,2,2,1,0,1,0,0,570,692,633,1016,570,692,633,1016,63,324,20412,63,324,20412
train__652__obj002__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__652__obj002__hide_craze.png,train,hide_craze,652.jpg,652,652.xml,652,652.jpg,652,2,2,2,0,1,0,0,341,416,650,522,341,416,650,522,309,106,32754,309,106,32754
train__666__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__666__obj001__hide_craze.png,train,hide_craze,666.jpg,666,666.xml,666,666.jpg,666,1,2,1,0,1,0,0,170,645,773,810,170,645,773,810,603,165,99495,603,165,99495
train__666__obj002__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__666__obj002__hide_craze.png,train,hide_craze,666.jpg,666,666.xml,666,666.jpg,666,2,2,1,0,1,0,0,458,53,728,264,458,53,728,264,270,211,56970,270,211,56970
train__667__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__667__obj001__hide_craze.png,train,hide_craze,667.jpg,667,667.xml,667,667.jpg,667,1,1,1,0,1,0,0,548,411,767,963,548,411,767,963,219,552,120888,219,552,120888
train__670__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__670__obj001__hide_craze.png,train,hide_craze,670.jpg,670,670.xml,670,670.jpg,670,1,2,2,0,1,0,0,494,369,748,619,494,369,748,619,254,250,63500,254,250,63500
train__676__obj001__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__676__obj001__hide_craze.png,train,hide_craze,676.jpg,676,676.xml,676,676.jpg,676,1,2,1,0,1,0,0,270,130,506,335,270,130,506,335,236,205,48380,236,205,48380
train__676__obj002__hide_craze.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/hide_craze/train__676__obj002__hide_craze.png,train,hide_craze,676.jpg,676,676.xml,676,676.jpg,676,2,2,1,0,1,0,0,298,675,612,877,298,675,612,877,314,202,63428,314,202,63428
