xmlFileName,xmlStem,sourceImageFileName,sourceImageStem,xmlFilenameField,xmlFilenameFieldStem,isXmlFilenameMismatch,className,pose,truncated,difficult,imageWidth,imageHeight,xmin,ymin,xmax,ymax,bboxWidth,bboxHeight,bboxArea,isValidBbox
822.xml,822,822.jpg,822,239.jpg,239,1,corrosion,Unspecified,0,0,1024,1024,530,441,1022,510,492,69,33948,1
823.xml,823,823.jpg,823,241.jpg,241,1,hide_craze,Unspecified,0,0,1024,1024,614,813,797,852,183,39,7137,1
824.xml,824,824.jpg,824,824.jpg,824,0,craze,Unspecified,0,0,1024,1024,542,431,653,782,111,351,38961,1
825.xml,825,825.jpg,825,244.jpg,244,1,hide_craze,Unspecified,0,0,1024,1024,725,411,866,472,141,61,8601,1
826.xml,826,826.jpg,826,251.jpg,251,1,craze,Unspecified,0,0,1024,1024,28,553,403,860,375,307,115125,1
826.xml,826,826.jpg,826,251.jpg,251,1,craze,Unspecified,0,0,1024,1024,417,177,784,627,367,450,165150,1
826.xml,826,826.jpg,826,251.jpg,251,1,craze,Unspecified,0,0,1024,1024,780,10,1023,161,243,151,36693,1
827.xml,827,827.jpg,827,827.jpg,827,0,hide_craze,Unspecified,0,0,1024,1024,244,291,336,417,92,126,11592,1
827.xml,827,827.jpg,827,827.jpg,827,0,hide_craze,Unspecified,0,0,1024,1024,270,116,536,303,266,187,49742,1
827.xml,827,827.jpg,827,827.jpg,827,0,hide_craze,Unspecified,0,0,1024,1024,511,372,764,477,253,105,26565,1
827.xml,827,827.jpg,827,827.jpg,827,0,hide_craze,Unspecified,0,0,1024,1024,511,650,683,813,172,163,28036,1
827.xml,827,827.jpg,827,827.jpg,827,0,hide_craze,Unspecified,0,0,1024,1024,545,533,636,669,91,136,12376,1
827.xml,827,827.jpg,827,827.jpg,827,0,surface_injure,Unspecified,0,0,1024,1024,348,413,541,630,193,217,41881,1
828.xml,828,828.jpg,828,258.jpg,258,1,craze,Unspecified,0,0,1024,1024,223,281,800,602,577,321,185217,1
829.xml,829,829.jpg,829,259.jpg,259,1,surface_injure,Unspecified,0,0,1024,1024,695,247,972,361,277,114,31578,1
83.xml,83,83.jpg,83,83.jpg,83,0,hide_craze,Unspecified,1,0,1024,1024,39,694,236,1024,197,330,65010,1
83.xml,83,83.jpg,83,83.jpg,83,0,hide_craze,Unspecified,0,0,1024,1024,259,739,1009,861,750,122,91500,1
830.xml,830,830.jpg,830,262.jpg,262,1,hide_craze,Unspecified,0,0,1024,1024,308,16,350,1019,42,1003,42126,1
831.xml,831,831.jpg,831,263.jpg,263,1,crack,Unspecified,0,0,1024,1024,112,200,295,305,183,105,19215,1
831.xml,831,831.jpg,831,263.jpg,263,1,crack,Unspecified,0,0,1024,1024,597,60,744,199,147,139,20433,1
832.xml,832,832.jpg,832,264.jpg,264,1,crack,Unspecified,0,0,1024,1024,536,27,836,395,300,368,110400,1
833.xml,833,833.jpg,833,265.jpg,265,1,corrosion,Unspecified,0,0,1024,1024,23,424,737,511,714,87,62118,1
833.xml,833,833.jpg,833,265.jpg,265,1,corrosion,Unspecified,0,0,1024,1024,836,438,986,481,150,43,6450,1
834.xml,834,834.jpg,834,834.jpg,834,0,thunderstrike,Unspecified,0,0,1024,1024,517,527,653,586,136,59,8024,1
835.xml,835,835.jpg,835,835.jpg,835,0,thunderstrike,Unspecified,0,0,1024,1024,487,511,600,731,113,220,24860,1
836.xml,836,836.jpg,836,278.jpg,278,1,corrosion,Unspecified,0,0,1024,1024,200,47,516,513,316,466,147256,1
836.xml,836,836.jpg,836,278.jpg,278,1,corrosion,Unspecified,0,0,1024,1024,527,430,852,955,325,525,170625,1
837.xml,837,837.jpg,837,28.jpg,28,1,hide_craze,Unspecified,0,0,1024,1024,523,599,559,985,36,386,13896,1
838.xml,838,838.jpg,838,284.jpg,284,1,hide_craze,Unspecified,0,0,1024,1024,695,330,755,775,60,445,26700,1
839.xml,839,839.jpg,839,839.jpg,839,0,surface_injure,Unspecified,1,0,1024,1024,677,2,1024,206,347,204,70788,1
839.xml,839,839.jpg,839,839.jpg,839,0,surface_injure,Unspecified,1,0,1024,1024,998,664,1024,988,26,324,8424,1
84.xml,84,84.jpg,84,84.jpg,84,0,thunderstrike,Unspecified,0,0,1024,1024,620,608,766,872,146,264,38544,1
840.xml,840,840.jpg,840,286.jpg,286,1,hide_craze,Unspecified,0,0,1024,1024,8,410,787,605,779,195,151905,1
841.xml,841,841.jpg,841,287.jpg,287,1,surface_injure,Unspecified,1,0,1024,1024,1,95,336,624,335,529,177215,1
842.xml,842,842.jpg,842,288.jpg,288,1,surface_injure,Unspecified,0,0,1024,1024,283,102,634,399,351,297,104247,1
843.xml,843,843.jpg,843,290.jpg,290,1,thunderstrike,Unspecified,0,0,1024,1024,112,853,331,977,219,124,27156,1
844.xml,844,844.jpg,844,297.jpg,297,1,crack,Unspecified,0,0,1024,1024,327,344,406,563,79,219,17301,1
844.xml,844,844.jpg,844,297.jpg,297,1,crack,Unspecified,0,0,1024,1024,592,200,794,477,202,277,55954,1
845.xml,845,845.jpg,845,298.jpg,298,1,corrosion,Unspecified,0,0,1024,1024,461,533,644,1017,183,484,88572,1
845.xml,845,845.jpg,845,298.jpg,298,1,corrosion,Unspecified,0,0,1024,1024,480,13,659,520,179,507,90753,1
846.xml,846,846.jpg,846,301.jpg,301,1,surface_injure,Unspecified,0,0,1024,1024,373,703,1020,841,647,138,89286,1
847.xml,847,847.jpg,847,303.jpg,303,1,craze,Unspecified,0,0,1024,1024,64,242,289,519,225,277,62325,1
847.xml,847,847.jpg,847,303.jpg,303,1,craze,Unspecified,0,0,1024,1024,317,127,1023,881,706,754,532324,1
848.xml,848,848.jpg,848,304.jpg,304,1,thunderstrike,Unspecified,0,0,1024,1024,434,438,655,880,221,442,97682,1
849.xml,849,849.jpg,849,305.jpg,305,1,crack,Unspecified,0,0,1024,1024,275,389,323,591,48,202,9696,1
849.xml,849,849.jpg,849,305.jpg,305,1,crack,Unspecified,0,0,1024,1024,419,263,569,530,150,267,40050,1
85.xml,85,85.jpg,85,85.jpg,85,0,crack,Unspecified,0,0,1024,1024,484,166,542,220,58,54,3132,1
850.xml,850,850.jpg,850,307.jpg,307,1,corrosion,Unspecified,0,0,1024,1024,459,528,653,1010,194,482,93508,1
850.xml,850,850.jpg,850,307.jpg,307,1,corrosion,Unspecified,0,0,1024,1024,489,20,658,513,169,493,83317,1
851.xml,851,851.jpg,851,851.jpg,851,0,surface_injure,Unspecified,0,0,1024,1024,316,606,342,638,26,32,832,1
851.xml,851,851.jpg,851,851.jpg,851,0,surface_injure,Unspecified,0,0,1024,1024,319,481,372,525,53,44,2332,1
851.xml,851,851.jpg,851,851.jpg,851,0,surface_injure,Unspecified,0,0,1024,1024,444,561,481,597,37,36,1332,1
851.xml,851,851.jpg,851,851.jpg,851,0,surface_injure,Unspecified,0,0,1024,1024,558,506,639,630,81,124,10044,1
851.xml,851,851.jpg,851,851.jpg,851,0,surface_injure,Unspecified,0,0,1024,1024,712,574,830,691,118,117,13806,1
852.xml,852,852.jpg,852,313.jpg,313,1,corrosion,Unspecified,0,0,1024,1024,159,324,528,428,369,104,38376,1
852.xml,852,852.jpg,852,313.jpg,313,1,corrosion,Unspecified,0,0,1024,1024,542,270,908,374,366,104,38064,1
853.xml,853,853.jpg,853,314.jpg,314,1,surface_injure,Unspecified,0,0,1024,1024,523,699,627,972,104,273,28392,1
853.xml,853,853.jpg,853,314.jpg,314,1,surface_injure,Unspecified,0,0,1024,1024,609,594,655,667,46,73,3358,1
854.xml,854,854.jpg,854,316.jpg,316,1,thunderstrike,Unspecified,0,0,1024,1024,550,283,722,536,172,253,43516,1
855.xml,855,855.jpg,855,318.jpg,318,1,crack,Unspecified,0,0,1024,1024,684,261,773,764,89,503,44767,1
856.xml,856,856.jpg,856,319.jpg,319,1,craze,Unspecified,0,0,1024,1024,12,6,255,192,243,186,45198,1
856.xml,856,856.jpg,856,319.jpg,319,1,craze,Unspecified,0,0,1024,1024,267,175,569,553,302,378,114156,1
856.xml,856,856.jpg,856,319.jpg,319,1,craze,Unspecified,0,0,1024,1024,598,481,992,872,394,391,154054,1
857.xml,857,857.jpg,857,32.jpg,32,1,thunderstrike,Unspecified,0,0,1024,1024,58,558,527,849,469,291,136479,1
857.xml,857,857.jpg,857,32.jpg,32,1,thunderstrike,Unspecified,0,0,1024,1024,739,692,987,975,248,283,70184,1
858.xml,858,858.jpg,858,322.jpg,322,1,corrosion,Unspecified,0,0,1024,1024,402,30,656,989,254,959,243586,1
859.xml,859,859.jpg,859,325.jpg,325,1,surface_injure,Unspecified,0,0,1024,1024,106,756,344,875,238,119,28322,1
859.xml,859,859.jpg,859,325.jpg,325,1,surface_injure,Unspecified,0,0,1024,1024,211,406,622,735,411,329,135219,1
859.xml,859,859.jpg,859,325.jpg,325,1,surface_injure,Unspecified,0,0,1024,1024,502,27,828,395,326,368,119968,1
86.xml,86,86.jpg,86,86.jpg,86,0,hide_craze,Unspecified,0,0,1024,1024,125,131,464,195,339,64,21696,1
860.xml,860,860.jpg,860,860.jpg,860,0,surface_injure,Unspecified,0,0,1024,1024,169,447,212,491,43,44,1892,1
860.xml,860,860.jpg,860,860.jpg,860,0,surface_injure,Unspecified,0,0,1024,1024,314,480,372,527,58,47,2726,1
860.xml,860,860.jpg,860,860.jpg,860,0,surface_injure,Unspecified,0,0,1024,1024,444,556,481,602,37,46,1702,1
860.xml,860,860.jpg,860,860.jpg,860,0,surface_injure,Unspecified,0,0,1024,1024,559,506,633,625,74,119,8806,1
860.xml,860,860.jpg,860,860.jpg,860,0,surface_injure,Unspecified,0,0,1024,1024,717,583,834,695,117,112,13104,1
861.xml,861,861.jpg,861,330.jpg,330,1,craze,Unspecified,0,0,1024,1024,309,22,786,466,477,444,211788,1
862.xml,862,862.jpg,862,332.jpg,332,1,surface_injure,Unspecified,0,0,1024,1024,306,86,1017,294,711,208,147888,1
863.xml,863,863.jpg,863,863.jpg,863,0,thunderstrike,Unspecified,0,0,1024,1024,103,163,255,441,152,278,42256,1
864.xml,864,864.jpg,864,864.jpg,864,0,surface_injure,Unspecified,0,0,1024,1024,303,20,587,310,284,290,82360,1
865.xml,865,865.jpg,865,339.jpg,339,1,corrosion,Unspecified,0,0,1024,1024,17,488,917,580,900,92,82800,1
866.xml,866,866.jpg,866,340.jpg,340,1,corrosion,Unspecified,0,0,1024,1024,2,217,412,317,410,100,41000,1
866.xml,866,866.jpg,866,340.jpg,340,1,corrosion,Unspecified,0,0,1024,1024,428,281,881,428,453,147,66591,1
867.xml,867,867.jpg,867,342.jpg,342,1,surface_injure,Unspecified,0,0,1024,1024,97,236,314,553,217,317,68789,1
868.xml,868,868.jpg,868,343.jpg,343,1,surface_injure,Unspecified,0,0,1024,1024,177,464,811,550,634,86,54524,1
869.xml,869,869.jpg,869,348.jpg,348,1,crack,Unspecified,0,0,1024,1024,253,335,314,566,61,231,14091,1
869.xml,869,869.jpg,869,348.jpg,348,1,crack,Unspecified,0,0,1024,1024,445,194,623,491,178,297,52866,1
87.xml,87,87.jpg,87,87.jpg,87,0,craze,Unspecified,0,0,1024,1024,133,106,961,710,828,604,500112,1
870.xml,870,870.jpg,870,35.jpg,35,1,corrosion,Unspecified,0,0,1024,1024,44,5,472,492,428,487,208436,1
870.xml,870,870.jpg,870,35.jpg,35,1,corrosion,Unspecified,0,0,1024,1024,119,505,745,1014,626,509,318634,1
871.xml,871,871.jpg,871,871.jpg,871,0,craze,Unspecified,0,0,1024,1024,642,466,973,925,331,459,151929,1
871.xml,871,871.jpg,871,871.jpg,871,0,hide_craze,Unspecified,0,0,1024,1024,230,713,609,827,379,114,43206,1
872.xml,872,872.jpg,872,352.jpg,352,1,crack,Unspecified,0,0,1024,1024,359,153,569,814,210,661,138810,1
873.xml,873,873.jpg,873,353.jpg,353,1,surface_injure,Unspecified,0,0,1024,1024,502,514,844,749,342,235,80370,1
874.xml,874,874.jpg,874,874.jpg,874,0,thunderstrike,Unspecified,0,0,1024,1024,333,735,567,861,234,126,29484,1
875.xml,875,875.jpg,875,875.jpg,875,0,hide_craze,Unspecified,0,0,1024,1024,275,20,531,644,256,624,159744,1
875.xml,875,875.jpg,875,875.jpg,875,0,hide_craze,Unspecified,0,0,1024,1024,695,463,1020,708,325,245,79625,1
876.xml,876,876.jpg,876,360.jpg,360,1,surface_injure,Unspecified,0,0,1024,1024,555,194,634,652,79,458,36182,1
877.xml,877,877.jpg,877,363.jpg,363,1,surface_injure,Unspecified,0,0,1024,1024,312,258,662,819,350,561,196350,1
878.xml,878,878.jpg,878,878.jpg,878,0,corrosion,Unspecified,0,0,1024,1024,256,45,394,952,138,907,125166,1
879.xml,879,879.jpg,879,369.jpg,369,1,surface_injure,Unspecified,1,0,1024,1024,752,3,1024,325,272,322,87584,1
88.xml,88,88.jpg,88,88.jpg,88,0,crack,Unspecified,0,0,1024,1024,580,72,791,370,211,298,62878,1
880.xml,880,880.jpg,880,880.jpg,880,0,thunderstrike,Unspecified,0,0,1024,1024,362,303,649,684,287,381,109347,1
881.xml,881,881.jpg,881,370.jpg,370,1,corrosion,Unspecified,0,0,1024,1024,34,195,278,411,244,216,52704,1
881.xml,881,881.jpg,881,370.jpg,370,1,corrosion,Unspecified,0,0,1024,1024,302,395,514,650,212,255,54060,1
881.xml,881,881.jpg,881,370.jpg,370,1,corrosion,Unspecified,0,0,1024,1024,534,555,877,864,343,309,105987,1
882.xml,882,882.jpg,882,373.jpg,373,1,corrosion,Unspecified,0,0,1024,1024,39,425,969,516,930,91,84630,1
883.xml,883,883.jpg,883,883.jpg,883,0,craze,Unspecified,0,0,1024,1024,861,374,1019,514,158,140,22120,1
883.xml,883,883.jpg,883,883.jpg,883,0,hide_craze,Unspecified,0,0,1024,1024,464,460,825,525,361,65,23465,1
884.xml,884,884.jpg,884,379.jpg,379,1,hide_craze,Unspecified,0,0,1024,1024,2,336,420,727,418,391,163438,1
884.xml,884,884.jpg,884,379.jpg,379,1,hide_craze,Unspecified,1,0,1024,1024,442,747,827,1024,385,277,106645,1
885.xml,885,885.jpg,885,885.jpg,885,0,craze,Unspecified,0,0,1024,1024,159,431,383,716,224,285,63840,1
885.xml,885,885.jpg,885,885.jpg,885,0,hide_craze,Unspecified,0,0,1024,1024,412,483,678,560,266,77,20482,1
886.xml,886,886.jpg,886,886.jpg,886,0,craze,Unspecified,0,0,1024,1024,281,597,930,924,649,327,212223,1
887.xml,887,887.jpg,887,384.jpg,384,1,corrosion,Unspecified,0,0,1024,1024,420,6,639,972,219,966,211554,1
888.xml,888,888.jpg,888,387.jpg,387,1,craze,Unspecified,1,0,1024,1024,180,1,681,403,501,402,201402,1
889.xml,889,889.jpg,889,388.jpg,388,1,hide_craze,Unspecified,0,0,1024,1024,625,878,852,925,227,47,10669,1
89.xml,89,89.jpg,89,89.jpg,89,0,crack,Unspecified,0,0,1024,1024,106,333,191,644,85,311,26435,1
89.xml,89,89.jpg,89,89.jpg,89,0,crack,Unspecified,0,0,1024,1024,383,100,592,528,209,428,89452,1
890.xml,890,890.jpg,890,389.jpg,389,1,crack,Unspecified,0,0,1024,1024,773,478,884,547,111,69,7659,1
891.xml,891,891.jpg,891,39.jpg,39,1,corrosion,Unspecified,0,0,1024,1024,391,127,600,989,209,862,180158,1
892.xml,892,892.jpg,892,391.jpg,391,1,crack,Unspecified,1,0,1024,1024,459,1,625,919,166,918,152388,1
893.xml,893,893.jpg,893,893.jpg,893,0,craze,Unspecified,0,0,1024,1024,84,70,541,475,457,405,185085,1
894.xml,894,894.jpg,894,894.jpg,894,0,thunderstrike,Unspecified,0,0,1024,1024,283,122,427,216,144,94,13536,1
895.xml,895,895.jpg,895,895.jpg,895,0,craze,Unspecified,0,0,1024,1024,536,636,723,864,187,228,42636,1
895.xml,895,895.jpg,895,895.jpg,895,0,hide_craze,Unspecified,0,0,1024,1024,497,358,545,550,48,192,9216,1
896.xml,896,896.jpg,896,40.jpg,40,1,thunderstrike,Unspecified,1,0,1024,1024,1,339,427,583,426,244,103944,1
897.xml,897,897.jpg,897,400.jpg,400,1,thunderstrike,Unspecified,0,0,1024,1024,364,347,677,688,313,341,106733,1
898.xml,898,898.jpg,898,898.jpg,898,0,crack,Unspecified,0,0,1024,1024,325,161,492,422,167,261,43587,1
898.xml,898,898.jpg,898,898.jpg,898,0,crack,Unspecified,0,0,1024,1024,614,6,722,342,108,336,36288,1
899.xml,899,899.jpg,899,405.jpg,405,1,corrosion,Unspecified,0,0,1024,1024,511,13,830,1016,319,1003,319957,1
9.xml,9,9.jpg,9,9.jpg,9,0,hide_craze,Unspecified,0,0,1024,1024,652,720,791,936,139,216,30024,1
90.xml,90,90.jpg,90,90.jpg,90,0,surface_injure,Unspecified,1,0,1024,1024,1,1,533,233,532,232,123424,1
90.xml,90,90.jpg,90,90.jpg,90,0,surface_injure,Unspecified,1,0,1024,1024,69,578,139,1024,70,446,31220,1
90.xml,90,90.jpg,90,90.jpg,90,0,surface_injure,Unspecified,1,0,1024,1024,548,1,1002,556,454,555,251970,1
900.xml,900,900.jpg,900,406.jpg,406,1,craze,Unspecified,0,0,1024,1024,244,241,570,461,326,220,71720,1
901.xml,901,901.jpg,901,407.jpg,407,1,surface_injure,Unspecified,1,0,1024,1024,642,1,1024,464,382,463,176866,1
902.xml,902,902.jpg,902,411.jpg,411,1,corrosion,Unspecified,0,0,1024,1024,28,439,423,486,395,47,18565,1
902.xml,902,902.jpg,902,411.jpg,411,1,corrosion,Unspecified,0,0,1024,1024,441,445,991,553,550,108,59400,1
903.xml,903,903.jpg,903,418.jpg,418,1,crack,Unspecified,0,0,1024,1024,775,483,883,542,108,59,6372,1
904.xml,904,904.jpg,904,426.jpg,426,1,hide_craze,Unspecified,0,0,1024,1024,417,244,531,378,114,134,15276,1
905.xml,905,905.jpg,905,427.jpg,427,1,surface_injure,Unspecified,0,0,1024,1024,353,460,536,560,183,100,18300,1
905.xml,905,905.jpg,905,427.jpg,427,1,surface_injure,Unspecified,0,0,1024,1024,466,58,642,236,176,178,31328,1
905.xml,905,905.jpg,905,427.jpg,427,1,surface_injure,Unspecified,0,0,1024,1024,655,380,742,469,87,89,7743,1
906.xml,906,906.jpg,906,431.jpg,431,1,crack,Unspecified,0,0,1024,1024,548,172,800,788,252,616,155232,1
907.xml,907,907.jpg,907,432.jpg,432,1,surface_injure,Unspecified,0,0,1024,1024,278,502,497,836,219,334,73146,1
908.xml,908,908.jpg,908,435.jpg,435,1,craze,Unspecified,0,0,1024,1024,627,745,1019,944,392,199,78008,1
909.xml,909,909.jpg,909,436.jpg,436,1,craze,Unspecified,0,0,1024,1024,239,327,628,739,389,412,160268,1
909.xml,909,909.jpg,909,436.jpg,436,1,hide_craze,Unspecified,1,0,1024,1024,650,538,1024,619,374,81,30294,1
91.xml,91,91.jpg,91,91.jpg,91,0,hide_craze,Unspecified,0,0,1024,1024,420,461,625,911,205,450,92250,1
910.xml,910,910.jpg,910,439.jpg,439,1,hide_craze,Unspecified,0,0,1024,1024,273,460,528,856,255,396,100980,1
911.xml,911,911.jpg,911,440.jpg,440,1,crack,Unspecified,0,0,1024,1024,356,244,631,830,275,586,161150,1
912.xml,912,912.jpg,912,444.jpg,444,1,craze,Unspecified,0,0,1024,1024,337,583,925,894,588,311,182868,1
913.xml,913,913.jpg,913,447.jpg,447,1,crack,Unspecified,0,0,1024,1024,498,188,734,494,236,306,72216,1
913.xml,913,913.jpg,913,447.jpg,447,1,crack,Unspecified,0,0,1024,1024,908,331,980,560,72,229,16488,1
914.xml,914,914.jpg,914,45.jpg,45,1,surface_injure,Unspecified,0,0,1024,1024,16,517,181,872,165,355,58575,1
914.xml,914,914.jpg,914,45.jpg,45,1,surface_injure,Unspecified,0,0,1024,1024,191,417,664,655,473,238,112574,1
915.xml,915,915.jpg,915,451.jpg,451,1,corrosion,Unspecified,0,0,1024,1024,3,424,980,513,977,89,86953,1
916.xml,916,916.jpg,916,452.jpg,452,1,hide_craze,Unspecified,0,0,1024,1024,250,349,431,811,181,462,83622,1
917.xml,917,917.jpg,917,456.jpg,456,1,hide_craze,Unspecified,0,0,1024,1024,389,70,428,591,39,521,20319,1
917.xml,917,917.jpg,917,456.jpg,456,1,hide_craze,Unspecified,0,0,1024,1024,392,714,419,1017,27,303,8181,1
918.xml,918,918.jpg,918,457.jpg,457,1,hide_craze,Unspecified,0,0,1024,1024,430,194,483,350,53,156,8268,1
918.xml,918,918.jpg,918,457.jpg,457,1,hide_craze,Unspecified,0,0,1024,1024,453,467,486,536,33,69,2277,1
918.xml,918,918.jpg,918,457.jpg,457,1,hide_craze,Unspecified,0,0,1024,1024,466,641,525,756,59,115,6785,1
919.xml,919,919.jpg,919,459.jpg,459,1,corrosion,Unspecified,0,0,1024,1024,444,505,509,1013,65,508,33020,1
919.xml,919,919.jpg,919,459.jpg,459,1,corrosion,Unspecified,0,0,1024,1024,464,6,570,500,106,494,52364,1
92.xml,92,92.jpg,92,92.jpg,92,0,crack,Unspecified,0,0,1024,1024,416,35,706,708,290,673,195170,1
920.xml,920,920.jpg,920,920.jpg,920,0,corrosion,Unspecified,0,0,1024,1024,2,602,283,677,281,75,21075,1
921.xml,921,921.jpg,921,460.jpg,460,1,crack,Unspecified,0,0,1024,1024,419,8,684,641,265,633,167745,1
922.xml,922,922.jpg,922,461.jpg,461,1,thunderstrike,Unspecified,0,0,1024,1024,583,113,727,156,144,43,6192,1
923.xml,923,923.jpg,923,923.jpg,923,0,crack,Unspecified,0,0,1024,1024,484,638,881,760,397,122,48434,1
924.xml,924,924.jpg,924,466.jpg,466,1,surface_injure,Unspecified,0,0,1024,1024,159,461,800,558,641,97,62177,1
925.xml,925,925.jpg,925,476.jpg,476,1,surface_injure,Unspecified,0,0,1024,1024,53,508,552,692,499,184,91816,1
926.xml,926,926.jpg,926,477.jpg,477,1,hide_craze,Unspecified,0,0,1024,1024,169,110,431,158,262,48,12576,1
927.xml,927,927.jpg,927,479.jpg,479,1,surface_injure,Unspecified,0,0,1024,1024,611,206,750,325,139,119,16541,1
927.xml,927,927.jpg,927,479.jpg,479,1,thunderstrike,Unspecified,0,0,1024,1024,689,725,853,778,164,53,8692,1
928.xml,928,928.jpg,928,482.jpg,482,1,craze,Unspecified,0,0,1024,1024,605,210,942,891,337,681,229497,1
929.xml,929,929.jpg,929,485.jpg,485,1,corrosion,Unspecified,0,0,1024,1024,12,20,992,481,980,461,451780,1
93.xml,93,93.jpg,93,93.jpg,93,0,craze,Unspecified,0,0,1024,1024,233,369,1023,681,790,312,246480,1
930.xml,930,930.jpg,930,49.jpg,49,1,craze,Unspecified,0,0,1024,1024,375,269,806,364,431,95,40945,1
931.xml,931,931.jpg,931,490.jpg,490,1,surface_injure,Unspecified,0,0,1024,1024,281,508,505,839,224,331,74144,1
932.xml,932,932.jpg,932,932.jpg,932,0,corrosion,Unspecified,0,0,1024,1024,8,294,1017,678,1009,384,387456,1
933.xml,933,933.jpg,933,492.jpg,492,1,surface_injure,Unspecified,0,0,1024,1024,411,181,552,338,141,157,22137,1
934.xml,934,934.jpg,934,499.jpg,499,1,surface_injure,Unspecified,0,0,1024,1024,269,285,602,514,333,229,76257,1
935.xml,935,935.jpg,935,5.jpg,5,1,corrosion,Unspecified,0,0,1024,1024,5,222,361,306,356,84,29904,1
935.xml,935,935.jpg,935,5.jpg,5,1,corrosion,Unspecified,0,0,1024,1024,367,269,602,367,235,98,23030,1
935.xml,935,935.jpg,935,5.jpg,5,1,corrosion,Unspecified,0,0,1024,1024,609,311,911,430,302,119,35938,1
936.xml,936,936.jpg,936,504.jpg,504,1,surface_injure,Unspecified,0,0,1024,1024,289,252,502,588,213,336,71568,1
937.xml,937,937.jpg,937,505.jpg,505,1,corrosion,Unspecified,0,0,1024,1024,6,200,1012,616,1006,416,418496,1
938.xml,938,938.jpg,938,509.jpg,509,1,corrosion,Unspecified,0,0,1024,1024,6,645,1009,867,1003,222,222666,1
939.xml,939,939.jpg,939,513.jpg,513,1,craze,Unspecified,0,0,1024,1024,309,244,480,670,171,426,72846,1
94.xml,94,94.jpg,94,94.jpg,94,0,crack,Unspecified,0,0,1024,1024,273,394,319,594,46,200,9200,1
94.xml,94,94.jpg,94,94.jpg,94,0,crack,Unspecified,0,0,1024,1024,428,266,566,536,138,270,37260,1
940.xml,940,940.jpg,940,514.jpg,514,1,surface_injure,Unspecified,0,0,1024,1024,180,216,966,561,786,345,271170,1
941.xml,941,941.jpg,941,515.jpg,515,1,corrosion,Unspecified,0,0,1024,1024,55,433,861,760,806,327,263562,1
942.xml,942,942.jpg,942,516.jpg,516,1,corrosion,Unspecified,0,0,1024,1024,9,158,1020,633,1011,475,480225,1
943.xml,943,943.jpg,943,52.jpg,52,1,thunderstrike,Unspecified,0,0,1024,1024,208,174,511,938,303,764,231492,1
944.xml,944,944.jpg,944,522.jpg,522,1,surface_injure,Unspecified,0,0,1024,1024,27,36,208,530,181,494,89414,1
944.xml,944,944.jpg,944,522.jpg,522,1,surface_injure,Unspecified,1,0,1024,1024,233,1,625,352,392,351,137592,1
945.xml,945,945.jpg,945,945.jpg,945,0,thunderstrike,Unspecified,0,0,1024,1024,2,10,495,913,493,903,445179,1
946.xml,946,946.jpg,946,528.jpg,528,1,hide_craze,Unspecified,0,0,1024,1024,484,439,878,488,394,49,19306,1
947.xml,947,947.jpg,947,529.jpg,529,1,surface_injure,Unspecified,0,0,1024,1024,280,513,584,722,304,209,63536,1
948.xml,948,948.jpg,948,531.jpg,531,1,crack,Unspecified,0,0,1024,1024,641,152,986,814,345,662,228390,1
949.xml,949,949.jpg,949,532.jpg,532,1,surface_injure,Unspecified,0,0,1024,1024,208,385,391,519,183,134,24522,1
95.xml,95,95.jpg,95,95.jpg,95,0,corrosion,Unspecified,0,0,1024,1024,241,530,323,1011,82,481,39442,1
95.xml,95,95.jpg,95,95.jpg,95,0,corrosion,Unspecified,0,0,1024,1024,295,13,423,516,128,503,64384,1
95.xml,95,95.jpg,95,95.jpg,95,0,thunderstrike,Unspecified,0,0,1024,1024,600,10,691,69,91,59,5369,1
950.xml,950,950.jpg,950,535.jpg,535,1,surface_injure,Unspecified,0,0,1024,1024,555,164,786,524,231,360,83160,1
951.xml,951,951.jpg,951,540.jpg,540,1,corrosion,Unspecified,0,0,1024,1024,191,13,383,731,192,718,137856,1
952.xml,952,952.jpg,952,543.jpg,543,1,thunderstrike,Unspecified,0,0,1024,1024,362,374,656,686,294,312,91728,1
953.xml,953,953.jpg,953,544.jpg,544,1,crack,Unspecified,1,0,1024,1024,609,1,828,345,219,344,75336,1
954.xml,954,954.jpg,954,547.jpg,547,1,surface_injure,Unspecified,0,0,1024,1024,377,330,558,760,181,430,77830,1
955.xml,955,955.jpg,955,955.jpg,955,0,corrosion,Unspecified,0,0,1024,1024,455,5,730,1016,275,1011,278025,1
956.xml,956,956.jpg,956,956.jpg,956,0,surface_injure,Unspecified,0,0,1024,1024,192,86,758,272,566,186,105276,1
956.xml,956,956.jpg,956,956.jpg,956,0,surface_injure,Unspecified,0,0,1024,1024,195,285,355,778,160,493,78880,1
956.xml,956,956.jpg,956,956.jpg,956,0,surface_injure,Unspecified,0,0,1024,1024,667,288,752,728,85,440,37400,1
956.xml,956,956.jpg,956,956.jpg,956,0,thunderstrike,Unspecified,0,0,1024,1024,364,283,672,711,308,428,131824,1
957.xml,957,957.jpg,957,554.jpg,554,1,craze,Unspecified,0,0,1024,1024,52,494,417,816,365,322,117530,1
958.xml,958,958.jpg,958,557.jpg,557,1,hide_craze,Unspecified,0,0,1024,1024,291,99,706,175,415,76,31540,1
959.xml,959,959.jpg,959,561.jpg,561,1,corrosion,Unspecified,0,0,1024,1024,197,8,361,614,164,606,99384,1
